ARRAY;INDEX;VALUE;TYPE
RECIPES_TRANSLATE_TEXT;1;Etape;0
RECIPE_DISPLAY_TEXT;0;Illustration de la recette;0
RECIPE_DISPLAY_TEXT;1;Auteur;0
RECIPE_DISPLAY_TEXT;2;Catégorie;0
RECIPE_DISPLAY_TEXT;3;Origine;0
RECIPE_DISPLAY_TEXT;4;Invités;0
RECIPE_DISPLAY_TEXT;5;Préparation;0
RECIPE_DISPLAY_TEXT;6;Cuisson;0
RECIPE_DISPLAY_TEXT;7;Difficulté;0
RECIPE_DISPLAY_TEXT;8;Prix;0
RECIPE_DISPLAY_TEXT;9;/pers.;0
RECIPE_DISPLAY_TEXT;10;par personne (%GDA);0
RECIPE_DISPLAY_TEXT;11;;0
RECIPE_DISPLAY_TEXT;12;Vins suggérés;0
RECIPE_DISPLAY_TEXT;13;Aucun vin suggéré;0
RECIPE_DISPLAY_TEXT;14;Coût;0
RECIPE_DISPLAY_TEXT;15;Coût estimé;0
RECIPE_DISPLAY_TEXT;16;Ajouter aux favorites;0
RECIPE_DISPLAY_TEXT;17;Signaler au modérateur;0
RECIPE_DISPLAY_TEXT;18;personne(s);0
RECIPE_DISPLAY_TEXT;19;Attribuer;0
RECIPE_DISPLAY_TEXT;20;étoile(s) à cette recette;0
RECIPE_DISPLAY_TEXT;21;Traduire cette recette;0
RECIPE_DISPLAY_TITLES;0;Préparation;0
RECIPE_DISPLAY_TITLES;1;Commentaires;0
RECIPE_DISPLAY_TITLES;2;Ingrédients;0
RECIPE_DISPLAY_TITLES;3;Nutrition;0
RECIPE_DISPLAY_TITLES;4;Vins;0
RECIPE_DISPLAY_TITLES;5;Administration;0
RECIPE_DISPLAY_TITLES;6;;0
RECIPE_PRINT_TEXT;0;Cette recette a été imprimée depuis le site Kookiiz;0
RECIPE_PRINT_TEXT;1;Options d'impression;0
RECIPE_PRINT_TEXT;2;Imprimer l'illustration;0
RECIPE_PRINT_TEXT;3;Imprimer les valeurs nutritives;0
RECIPE_PRINT_TEXT;4;Imprimer les suggestions de vins;0
RECIPE_PRINT_TEXT;5;Imprimer mes notes personnelles;0
RECIPE_PRINT_TEXT;6;version imprimable;0
RESTAURANTS_CATEGORIES;0;Traditionnelle;0
RESTAURANTS_CATEGORIES;1;Française;0
RESTAURANTS_CATEGORIES;2;Suisse;0
RESTAURANTS_CATEGORIES;3;Italienne;0
RESTAURANTS_CATEGORIES;4;Asiatique;0
RESTAURANTS_CATEGORIES;5;Créative;0
RESTAURANTS_CATEGORIES;6;Moléculaire;0
SERVER_ERRORS;0;La connexion à Kookiiz a été perdue.;1
SESSION_ERRORS;0;Votre session Kookiiz a expiré.;1
SESSION_ERRORS;1;Vous ne disposez pas des autorisations pour effectuer cette action.;1
SHARE_ALERTS;0;Veuillez glisser une recette pour l'associer à votre statut.;1
SHARE_TEXTS;0;Choisir un statut;0
SHARE_TEXTS;1;Glissez une recette;0
SHARE_TEXTS;2;Mettre à jour mon statut;0
SHARE_TEXTS;3;Exprimer !;0
SHARE_TEXTS;4;Commentaire sur mon nouveau statut;0
SHARE_TEXTS;5;Flux privé;0
SHARE_TEXTS;6;Flux public;0
SHARE_TEXTS;7;Les chefs les plus actifs de la communauté Kookiiz !;0
SHARE_TEXTS;8;la recette;0
SHARE_TEXTS;9;pour la recette;0
SHARE_TITLES;0;Mon Statut;0
SHARE_TITLES;1;Evénements récents;0
SHARE_TITLES;2;Classement des membres;0
SHARE_TITLES;3;Partager la cuisine !;0
SHOPPING_ALERTS;0;La liste est vide;1
SHOPPING_ALERTS;1;Veuillez sélectionner un ami;1
SHOPPING_ALERTS;2;Veuillez spécifier un nom valide pour ce supermarché.;1
SHOPPING_ALERTS;3;Vous avez atteint le nombre maximum de supermarchés.;1
SHOPPING_ALERTS;4;Veuillez spécifier un nom de produit valide.;1
SHOPPING_ALERTS;5;Vos supermarchés ont été sauvegardés.;1
SHOPPING_ALERTS;6;Il n'y a aucune liste de courses dans le futur.;1
SHOPPING_ALERTS;7;La liste de courses a été envoyée à l'adresse;1
SHOPPING_ALERTS;8;Nouveau supermarché;1
SHOPPING_ALERTS;9;Veuillez nommer le nouveau supermarché à créer.;1
SHOPPING_ALERTS;10;La liste a été partagée avec;1
SHOPPING_ALERTS;11;Aucun destinataire sélectionné. La liste de courses n'a pas été envoyée.;1
SHOPPING_ALERTS;12;Aucun ami sélectionné. La liste de courses n'a pas été partagée.;1
SHOPPING_NOTICE;0;Liste périmée;0
SHOPPING_NOTICE;1;Liste partagée avec;0
SHOPPING_NOTICE;2;Liste reçue de;0
SHOPPING_NOTICE;3;Produit absent de la base de données;0
SHOPPING_NOTICE;4;Produits qui pourraient être périmés avant le jour de consommation prévu;0
SHOPPING_NOTICE;5;*Ingrédient ajouté ou modifié;0
SHOPPING_NOTICE;6;Ingrédient contenu dans votre frigo;0
SHOPPING_STATUS;0;pas de courses;0
SHOPPING_STATUS;1;avant les repas;0
SHOPPING_STATUS;2;après les repas;0
SHOPPING_STATUS;3;par défaut;0
SHOPPING_TEXT;0;Sélectionner un ami;0
SHOPPING_TEXT;1;Transfert d'un ingrédient;0
SHOPPING_TEXT;2;Transfert d'une liste de courses;0
SHOPPING_TEXT;3;Sélectionnez la liste de courses sur laquelle transférer;0
SHOPPING_TEXT;4;Sélectionnez la liste de courses sur laquelle transférer tous les ingrédients.;0
SHOPPING_TEXT;5;Mon supermarché;0
SHOPPING_TEXT;6;Vous pouvez ajouter des produits ci-dessous ou modifier les quantités existantes en survolant la liste.;0
SHOPPING_TEXT;7;Permutez les catégories de la liste de courses par glissé-déposé pour l'adapter à votre supermarché habituel, puis sauvez l'ordre personnalisé en lui attribuant un nom ci-dessous.;0
SHOPPING_TEXT;8;Supprimer ce supermarché;0
SHOPPING_TEXT;9;périmée;0
SHOPPING_TEXT;10;partagée;0
SHOPPING_TEXT;11;Mode d'envoi;0
SHOPPING_TEXT;12;saisie de l'adresse;0
SHOPPING_TEXT;13;sélection d'un ami;0
SHOPPING_TEXT;14;Destinataire;0
SHOPPING_TEXT;15;Envoi d'une liste de courses par email;0
SHOPPING_TEXT;16;Remplissez les champs ci-dessous pour envoyer cette liste de courses par email.;0
SHOPPING_TEXT;17;Partage de la liste de courses;0
SHOPPING_TEXT;18;Choisissez ci-dessous l'ami avec qui partager cette liste de courses.;0
SHOPPING_TEXT;19;Cette liste de courses est déjà partagée avec;0
SHOPPING_TEXT;20;Vous pouvez imprimer la liste de courses ou la partager avec quelqu'un.;0
SHOPPING_TEXT;21;Mes listes;0
SHOPPING_TEXT;22;Listes reçues;0
SHOPPING_TEXT;23;Afficher le prix et le poids;0
SHOPPING_TEXT;24;Ma liste de courses Kookiiz;0
SHOPPING_TEXT;25;Afficher les illustrations;0
SHOPPING_TEXT;26;Vous n'avez pas d'article dans votre liste de courses;0
SHOPPING_TEXT;27;Coût estimé;0
SHOPPING_TEXT;28;Poids estimé;0
SHOPPING_TITLES;0;Compléter la liste;0
SHOPPING_TITLES;1;Mes supermarchés;0
SHOPPING_TITLES;2;Opérations;0
SHOPPING_TITLES;3;Remarques;0
SOCIAL_ALERTS;0;Connexion avec;1
SOCIAL_ALERTS;1;Bonjour;1
SOCIAL_ALERTS;2;Vous pouvez lier votre profil;1
SOCIAL_ALERTS;3;à un compte Kookiiz existant ou en créer un.;1
SOCIAL_ERRORS;0;La connexion au compte Kookiiz a échoué.;1
SOCIAL_ERRORS;1;La connexion au réseau social a échoué.;1
SOCIAL_ERRORS;2;Erreur durant le partage de statut.;1
SOCIAL_ERRORS;3;Cet identifiant est déjà connecté à un compte Kookiiz.;1
SOURCES_NAMES;0;Santé Canada, Fichier canadien sur les éléments nutritifs (2007b);0
SOURCES_NAMES;1;Société Suisse de Nutrition;0
SOURCES_TEXT;0;Sources de Kookiiz;0
SOURCES_TITLES;0;Valeurs nutritives;0
SOURCES_TITLES;1;Informations sur les nutriments;0
SPORTS_ALERTS;0;Aucun sport ajouté;1
SPORTS_ERRORS;0;Vous avez atteint le nombre maximum de sports qu'il est possible d'ajouter au profil.;1
SPORTS_ERRORS;1;Vous avez déjà ajouté ce sport à votre profil.;1
SPORTS_FREQUENCIES;0;1h/sem;0
SPORTS_FREQUENCIES;1;2h/sem;0
SPORTS_FREQUENCIES;2;3h/sem;0
SPORTS_FREQUENCIES;3;4h/sem;0
SPORTS_FREQUENCIES;4;5h/sem;0
SPORTS_FREQUENCIES;5;6h/sem;0
SPORTS_FREQUENCIES;6;7h/sem;0
SPORTS_FREQUENCIES;7;8h/sem;0
SPORTS_FREQUENCIES;8;9h/sem;0
SPORTS_FREQUENCIES;9;10h/sem;0
SPORTS_FREQUENCIES;10;>10h/sem;0
SPORTS_NAMES;0;Basket;0
SPORTS_NAMES;1;Cardio Fitness;0
SPORTS_NAMES;2;Cyclisme;0
SPORTS_NAMES;3;Jogging/Course à pied;0
SPORTS_NAMES;4;Marche rapide;0
SPORTS_NAMES;5;Musculation;0
SPORTS_NAMES;6;Natation;0
SPORTS_NAMES;7;Roller/Skate;0
SPORTS_NAMES;8;Sprint;0
SPORTS_NAMES;9;Squash;0
SPORTS_NAMES;10;Step/Aerobic;0
SPORTS_NAMES;11;Tennis;0
STATUS_NAMES;0;Je cuisine;0
STATUS_NAMES;1;Je vais faire les courses;0
STATUS_NAMES;2;J'ai bien aimé;0
STATUS_NAMES;3;Je n'ai pas aimé;0
SUBSCRIBE_ALERTS;0;Le compte utilisateur a été créé avec succès.;1
SUBSCRIBE_ALERTS;1;Un email vous a été envoyé avec un lien pour confirmer la création de votre compte. Si vous ne l'avez pas reçu d'ici quelques minutes, vérifiez s'il n'a pas été placé dans le courrier indésirable.;1
SUBSCRIBE_ALERTS;2;Veuillez corriger les erreurs indiquées dans le formulaire.;1
SUBSCRIBE_ALERTS;3;Vous devez accepter les conditions d'utilisation du site pour créer un compte.;1
SUBSCRIBE_ERRORS;0;Certains champs n'ont pas été remplis.;1
SUBSCRIBE_ERRORS;1;Le prénom est trop court.;1
SUBSCRIBE_ERRORS;2;Le prénom est trop long.;1
SUBSCRIBE_ERRORS;3;Le prénom contient des caractères interdits.;1
SUBSCRIBE_ERRORS;4;Les mots de passe sont différents.;1
SUBSCRIBE_ERRORS;5;Le mot de passe est trop court.;1
SUBSCRIBE_ERRORS;6;Le mot de passe est trop long.;1
SUBSCRIBE_ERRORS;7;L'adresse email n'est pas valide.;1
SUBSCRIBE_ERRORS;8;La langue choisie n'est pas valide.;1
SUBSCRIBE_ERRORS;9;La création du compte utilisateur a échoué.;1
SUBSCRIBE_ERRORS;10;Le nom est trop court.;1
SUBSCRIBE_ERRORS;11;Le nom est trop long.;1
SUBSCRIBE_ERRORS;12;Le nom contient des caractères interdits.;1
SUBSCRIBE_ERRORS;13;Cette adresse email est déjà utilisée.;1
SUBSCRIBE_ERRORS;14;Vous devez accepter les conditions d'utilisation.;1
SUBSCRIBE_TEXT;0;J'accepte les;0
SUBSCRIBE_TEXT;1;conditions d'utilisation;0
TABS_NAMES;0;Menu;0
TABS_NAMES;1;Santé;0
TABS_NAMES;2;Pratique;0
TABS_NAMES;3;Social;0
TABS_NAMES;4;Recette;0
TABS_NAMES;5;Recette;0
TABS_NAMES;6;Achats;0
TABS_NAMES;7;Article;0
TABS_NAMES;8;Chef;0
TABS_NAMES;9;Options;0
TABS_NAMES;10;Admin;0
TABS_NAMES;11;Traduire;0
TABS_NAMES;12;Erreur;0
TABS_TEXT;0;Contenu introuvable;0
TABS_TEXT;1;L'adresse spécifiée pointe vers une page qui n'existe pas ou qui a été supprimée.;0
TASTES_ALERTS;0;Aucun aliment spécifié;1
TERMS_ALERTS;0;Conditions d'utilisation;1
TIPS_TEXT;0;Cette section s'enrichira bientôt d'articles et de vidéos sur la cuisine et la santé !;0
TIPS_TITLES;0;Nouveautés;0
TIPS_TITLES;1;Section en développement;0
TWITTER_ERRORS;0;Echec de la connexion avec Twitter.;1
UNITS_NAMES;0;kg;0
UNITS_NAMES;1;g;0
UNITS_NAMES;2;mg;0
UNITS_NAMES;3;l;0
UNITS_NAMES;4;dl;0
UNITS_NAMES;5;cl;0
UNITS_NAMES;6;ml;0
UNITS_NAMES;7;cs;0
UNITS_NAMES;8;cc;0
UNITS_NAMES;9;pc;0
UNITS_NAMES;10;-;0
URL_HASH_INDEX;0;demo;0
URL_HASH_INDEX;1;inscription;0
URL_HASH_TABS;0;menu;0
URL_HASH_TABS;1;nutrition;0
URL_HASH_TABS;2;astuces;0
URL_HASH_TABS;3;social;0
URL_HASH_TABS;4;recette;0
URL_HASH_TABS;5;recette_nouvelle;0
URL_HASH_TABS;6;achats;0
URL_HASH_TABS;7;article;0
URL_HASH_TABS;8;chef;0
URL_HASH_TABS;9;profil;0
URL_HASH_TABS;10;admin;0
URL_HASH_TABS;11;recette_traduire;0
URL_HASH_TABS;12;erreur_404;0
URL_KEYS;0;accueil;0
URL_KEYS;1;sortie;0
URL_KEYS;2;essayer;0
USER_ACTIVITY_LAYING;0;4-6h;0
USER_ACTIVITY_LAYING;1;6-8h;0
USER_ACTIVITY_LAYING;2;> 8h;0
USER_ACTIVITY_LAZY;0;0-2h;0
USER_ACTIVITY_LAZY;1;2-4h;0
USER_ACTIVITY_LAZY;2;4-8h;0
USER_ACTIVITY_OCCUPATION;0;Employé de bureau;0
USER_ACTIVITY_OCCUPATION;1;Etudiant;0
USER_ACTIVITY_OCCUPATION;2;Ouvrier agricole;0
USER_ACTIVITY_OCCUPATION;3;Sportif de haut niveau;0
USER_ACTIVITY_OCCUPATIONRATE;0;< 50%;0
USER_ACTIVITY_OCCUPATIONRATE;1;50-80%;0
USER_ACTIVITY_OCCUPATIONRATE;2;80-100%;0
USER_ACTIVITY_TRANSPORT;0;En bus;0
USER_ACTIVITY_TRANSPORT;1;En voiture;0
USER_ACTIVITY_TRANSPORT;2;A vélo;0
USER_ACTIVITY_TRANSPORT;3;A pied;0
USER_ACTIVITY_WALK;0;10-30min;0
USER_ACTIVITY_WALK;1;30-60min;0
USER_ACTIVITY_WALK;2;>60min;0
USER_ALERTS;0;Votre profil a été sauvegardé.;1
USER_ALERTS;1;Voulez-vous vraiment supprimer votre compte Kookiiz ?;1
USER_ALERTS;2;Bienvenue dans la version d'essai de Kookiiz ! Dans ce mode, certaines fonctionnalités sont indisponibles. Pour les activer, vous devez créer un compte depuis la page d'accueil. C'est gratuit !;1
USER_ERRORS;0;Impossible de télécharger le profil privé de cet utilisateur.;1
USER_ERRORS;1;Impossible de récupérer des informations sur l'utilisateur sélectionné.;1
USER_ERRORS;2;Impossible de faire de cet utilisateur un partenaire.;1
USER_ERRORS;3;Impossible de sauvegarder le profil utilisateur.;1
USER_ERRORS;4;Vous avez atteint le nombre maximum de supermarchés.;1
USER_GRADE_TEXT;0;Cookie;0
USER_GRADE_TEXT;1;point(s) Kookiiz;0
USER_GRADE_TEXT;2;point;0
USER_GRADE_TEXT;3;points;0
USER_PROPERTIES;0;Prénom;0
USER_PROPERTIES;1;Nom;0
USER_PROPERTIES;2;Adresse email;0
USER_PROPERTIES;3;Mot de passe;0
USER_PROPERTIES;4;Mot de passe (confirmation);0
USER_PROPERTIES;5;Langue;0
USER_PROPERTIES;6;Sexe;0
USER_PROPERTIES;7;Année de naissance;0
USER_PROPERTIES;8;Avatar;0
USER_TEXT;0;Moi;0
USER_TEXT;1;Invité;0
VARIOUS;0;Chargement en cours...;0
VARIOUS;1;Par défaut;0
VARIOUS;2;nom@domaine.com;0
VARIOUS;3;le;0
VARIOUS;4;à;0
VARIOUS;5;Langue;0
VARIOUS;6;minute(s);0
VARIOUS;7;min;0
VARIOUS;8;caractères;0
VARIOUS;9;aujourd'hui;0
VARIOUS;10;maximum atteint;0
VARIOUS;11;par;0
VARIOUS;12;moi;0
VARIOUS;13;oui;0
VARIOUS;14;non;0
VARIOUS;15;haut;0
VARIOUS;16;bas;0
VARIOUS;17;Merci;0
VARIOUS;18;Aide;0
VARIOUS;19;pas d'avis;0
VARIOUS;20;ici;0
VARIOUS;21;erreur;0
VARIOUS;22;pas d'erreur;0
VIDEOS_TITLES;0;Recettes & Menu;0
VIDEOS_TITLES;1;Liste des courses;0
VIDEOS_TITLES;2;Partage de la liste des courses;0
VIDEOS_TITLES;3;Manger équilibré;0
VIDEOS_TITLES;4;Personnaliser son suivi alimentaire;0
VIDEOS_TITLES;5;Trucs et astuces culinaires;0
VIDEOS_TITLES;6;Partager la cuisine;0
VISITOR_NOTICES;0;Les membres peuvent échanger leurs recettes préférées et leurs astuces, créer des invitations pour des repas et y convier leurs amis en quelques clics, découvrir et partager la cuisine avec le reste de la communauté !;0
WELCOME_BUBBLES_ALERTS;0;Aucune aide générale disponible sur cet onglet. Cliquez sur le bouton d'aide des panneaux latéraux pour comprendre leur fonctionnement.;1
WELCOME_BUBBLES_TEXT;0;Votre expérience Kookiiz commence ici ! Recherchez des recettes par thème ou par critère. Les résultats apparaîtront dans la zone centrale (cliquez sur la loupe !).;0
WELCOME_BUBBLES_TEXT;1;Cliquez sur la bande verte en haut des cases de recettes et gardez le bouton de votre souris enfoncé pour glisser les recettes sur les ardoises ci-dessous et composer votre menu !;0
WELCOME_BUBBLES_TEXT;2;Votre liste des courses Kookiiz se met automatiquement à jour ici. En passant avec votre pointeur sur les éléments de la liste vous pouvez éditer leur quantité.;0
WELCOME_BUBBLES_TEXT;3;"Pour un suivi nutritionnel plus approfondi, vous pouvez personnaliser votre profil sur ce panneau. Essayez de cliquer sur ""Mon profil physique"" pour afficher d'autres paramètres.";0
WELCOME_BUBBLES_TEXT;4;"Suivez votre alimentation ici ! Ce graphique vous indique le contenu nutritionnel de votre menu jour après jour. Essayez d'atteindre la ligne verte de l'équilibre ;) !";0
WELCOME_BUBBLES_TEXT;5;"Ce panneau vous indique les valeurs nutritives moyennes de votre menu sur la même période que le graphique central. Cliquez sur ""Valeurs essentielles"" pour afficher d'autres nutriments.";0
WELCOME_BUBBLES_TEXT;6;"Cliquez sur ""Ajouter"" pour chercher des amis sur Kookiiz ! Vous pouvez ensuite glisser des recettes sur leur nom pour les partager.";0
WELCOME_BUBBLES_TEXT;7;Partagez votre statut culinaire avec vos amis sur Kookiiz. Vous pouvez par exemple mentionner une recette que vous avez particulièrement aimée ou celle que vous aller cuisiner !;0
WELCOME_BUBBLES_TEXT;8;"Préparez vos invitations ici ! Cliquez sur ""Nouveau"", puis glissez vos amis et vos recettes sur la table pour les ajouter, c'est aussi simple que ça !";0
