ARRAY;INDEX;VALUE;TYPE
RECIPE_PRINT_TEXT;4;Print wine suggestions;0
RECIPE_PRINT_TEXT;5;Print personal notes;0
RECIPE_PRINT_TEXT;6;Printable version;0
RESTAURANTS_CATEGORIES;0;Traditional;0
RESTAURANTS_CATEGORIES;1;French;0
RESTAURANTS_CATEGORIES;2;Swiss;0
RESTAURANTS_CATEGORIES;3;italian;0
RESTAURANTS_CATEGORIES;4;Asian;0
RESTAURANTS_CATEGORIES;5;Creative;0
RESTAURANTS_CATEGORIES;6;Molecular;0
SERVER_ERRORS;0;Connection to Kookiiz website has been lost.;1
SESSION_ERRORS;0;Your Kookiiz session has expired.;1
SESSION_ERRORS;1;You are not allowed to perform this action.;1
SHARE_ALERTS;0;Please drag and drop a recipe in the dedicated field to link it to your status!;1
SHARE_TEXTS;0;Choose a status;0
SHARE_TEXTS;1;Drag & drop a recipe;0
SHARE_TEXTS;2;Update my status;0
SHARE_TEXTS;3;Share!;0
SHARE_TEXTS;4;Comment my new status;0
SHARE_TEXTS;5;Private events;0
SHARE_TEXTS;6;Public events;0
SHARE_TEXTS;7;Most active Chefs in the community!;0
SHARE_TEXTS;8;the recipe;0
SHARE_TEXTS;9;for the recipe;0
SHARE_TITLES;0;My Status;0
SHARE_TITLES;1;Recent events;0
SHARE_TITLES;2;Members chart;0
SHARE_TITLES;3;Cook & share!;0
SHOPPING_ALERTS;0;Shopping list is empty;1
SHOPPING_ALERTS;1;Please select a friend;1
SHOPPING_ALERTS;2;Please state a valid supermarket name.;1
SHOPPING_ALERTS;3;You have reached the maximum number of supermarkets.;1
SHOPPING_ALERTS;4;Please state a valid product name.;1
SHOPPING_ALERTS;5;Your supermarkets have been saved.;1
SHOPPING_ALERTS;6;No future shopping list.;1
SHOPPING_ALERTS;7;The shopping list was sent to the email address;1
SHOPPING_ALERTS;8;New supermarket;1
SHOPPING_ALERTS;9;Please give a name to the supermarket you are about to create.;1
SHOPPING_ALERTS;10;The shopping list has been shared with;1
SHOPPING_ALERTS;11;No recipient selected. The shopping list has not been sent.;1
SHOPPING_ALERTS;12;No friend selected. The shopping list has not been shared.;1
SHOPPING_NOTICE;0;Expired list;0
SHOPPING_NOTICE;1;List shared with;0
SHOPPING_NOTICE;2;List received from;0
SHOPPING_NOTICE;3;Custom product;0
SHOPPING_NOTICE;4;Products that could expire before the day they are supposed to be eaten;0
SHOPPING_NOTICE;5;*Deleted or modified ingredient;0
SHOPPING_NOTICE;6;Ingredient already in your fridge;0
SHOPPING_STATUS;0;no shopping;0
SHOPPING_STATUS;1;before meals;0
SHOPPING_STATUS;2;after meals;0
SHOPPING_STATUS;3;default;0
SHOPPING_TEXT;0;Select a friend;0
SHOPPING_TEXT;1;Ingredient transfer;0
SHOPPING_TEXT;2;Shopping list transfer;0
SHOPPING_TEXT;3;Select a destination shopping list;0
SHOPPING_TEXT;4;Select a destination shopping list to which all ingredients will be transferred.;0
SHOPPING_TEXT;5;My supermarket;0
SHOPPING_TEXT;6;You can add products below or modify existing quantities by hovering the items of the list.;0
SHOPPING_TEXT;7;You can drag and drop categories of the grocery list to match your preferred supermarket disposition, then name the configuration and save it.;0
SHOPPING_TEXT;8;Delete current supermarket;0
SHOPPING_TEXT;9;expired;0
SHOPPING_TEXT;10;shared;0
SHOPPING_TEXT;11;user guide;0
SHOPPING_TEXT;12;address;0
SHOPPING_TEXT;13;select a friend;0
SHOPPING_TEXT;14;to;0
SHOPPING_TEXT;15;Send shopping list by email;0
SHOPPING_TEXT;16;Fill in the fields below to send this shopping list by email.;0
SHOPPING_TEXT;17;Share shopping list;0
SHOPPING_TEXT;18;Select a friend with whom to share the shopping list.;0
SHOPPING_TEXT;19;This shopping list has already been shared with this friend.;0
SHOPPING_TEXT;20;You can print the shopping list or send it to someone.;0
SHOPPING_TEXT;21;My shopping lists;0
SHOPPING_TEXT;22;Received lists;0
SHOPPING_TEXT;23;Display price and weight;0
SHOPPING_TEXT;24;My Kookiiz shopping list;0
SHOPPING_TEXT;25;Display illustrations;0
SHOPPING_TEXT;26;You have no item in your shoping list;0
SHOPPING_TEXT;27;Estimated cost;0
SHOPPING_TEXT;28;Estimated weight;0
SHOPPING_TITLES;0;Edit your shopping list;0
SHOPPING_TITLES;1;My supermarkets;0
SHOPPING_TITLES;2;Actions;0
SHOPPING_TITLES;3;Remarks;0
SOCIAL_ALERTS;0;Connecting with;1
SOCIAL_ALERTS;1;Hello;1
SOCIAL_ALERTS;2;You can link your;1
SOCIAL_ALERTS;3;account to an existing Kookiiz account or a create new one.;1
SOCIAL_ERRORS;0;Failed to connect to Kookiiz account with provided email/password combination.;1
SOCIAL_ERRORS;1;Connection to social network failed.;1
SOURCES_NAMES;0;Health Canada, Canadian Nutrient File Database (2007b);0
SOURCES_NAMES;1;Swiss Nutrition Society;0
SOURCES_TEXT;0;Kookiiz sources;0
SOURCES_TITLES;0;Nutrition values;0
SOURCES_TITLES;1;Nutrient information;0
SPORTS_ALERTS;0;No sport activity added;1
SPORTS_ERRORS;0;You have reached the maximum number of sports that can be added to your profile.;1
SPORTS_ERRORS;1;You have already added this sport to your profile.;1
SPORTS_FREQUENCIES;0;1h/week;0
SPORTS_FREQUENCIES;1;2h/week;0
SPORTS_FREQUENCIES;2;3h/week;0
SPORTS_FREQUENCIES;3;4h/week;0
SPORTS_FREQUENCIES;4;5h/week;0
SPORTS_FREQUENCIES;5;6h/week;0
SPORTS_FREQUENCIES;6;7h/week;0
SPORTS_FREQUENCIES;7;8h/week;0
SPORTS_FREQUENCIES;8;9h/week;0
SPORTS_FREQUENCIES;9;10h/week;0
SPORTS_FREQUENCIES;10;>10h/week;0
SPORTS_NAMES;0;Basketball;0
SPORTS_NAMES;1;Cardio Fitness;0
SPORTS_NAMES;2;Cycling;0
SPORTS_NAMES;3;Jogging;0
SPORTS_NAMES;4;Brisk walking;0
SPORTS_NAMES;5;Fitness;0
SPORTS_NAMES;6;Swimming;0
SPORTS_NAMES;7;Roller/Skate;0
SPORTS_NAMES;8;Sprint;0
SPORTS_NAMES;9;Squash;0
SPORTS_NAMES;10;Step/Aerobic;0
SPORTS_NAMES;11;Tennis;0
STATUS_NAMES;0;I am cooking;0
STATUS_NAMES;1;I am going shopping;0
STATUS_NAMES;2;I liked;0
STATUS_NAMES;3;I did not liked;0
SUBSCRIBE_ALERTS;0;Your account was successfully created.;1
SUBSCRIBE_ALERTS;1;An email with a link to confirm your subscription has been sent. If you don't receive this message in a few minutes, please check your junk mail box.;1
SUBSCRIBE_ALERTS;2;Please correct errors mentioned on the form.;1
SUBSCRIBE_ALERTS;3;You need to agree with the Terms of use to sign in.;1
SUBSCRIBE_ERRORS;0;Some fields are not filled in.;1
SUBSCRIBE_ERRORS;1;Your first name is too short.;1
SUBSCRIBE_ERRORS;2;your first name is too long.;1
SUBSCRIBE_ERRORS;3;Your first name contains forbidden characters.;1
SUBSCRIBE_ERRORS;4;Your two passwords do not match.;1
SUBSCRIBE_ERRORS;5;Your password is too short.;1
SUBSCRIBE_ERRORS;6;Your password is too long.;1
SUBSCRIBE_ERRORS;7;Your e-mail address is not valid.;1
SUBSCRIBE_ERRORS;8;The language you chose is not valid.;1
SUBSCRIBE_ERRORS;9;Account creation failed.;1
SUBSCRIBE_ERRORS;10;Your last name is too short.;1
SUBSCRIBE_ERRORS;11;Your last name is too long.;1
SUBSCRIBE_ERRORS;12;Your last name contains forbidden characters.;1
SUBSCRIBE_ERRORS;13;This email is already taken.;1
SUBSCRIBE_ERRORS;14;You need to agree with the Terms of use to sign in.;1
SUBSCRIBE_TEXT;0;I agree with;0
SUBSCRIBE_TEXT;1;the Terms of Use;0
TABS_NAMES;0;Menu;0
TABS_NAMES;1;Health;0
TABS_NAMES;2;Tips;0
TABS_NAMES;3;Social;0
TABS_NAMES;4;Recipe;0
TABS_NAMES;5;Recipe;0
TABS_NAMES;6;Grocery;0
TABS_NAMES;7;Article;0
TABS_NAMES;8;Chef;0
TABS_NAMES;9;Options;0
TABS_NAMES;10;Admin;0
TABS_NAMES;11;Translate;0
TABS_NAMES;12;Error;0
TABS_TEXT;0;Not found;0
TABS_TEXT;1;Requested content does not exist or has been removed.;0
TASTES_ALERTS;0;No ingredient specified;1
TERMS_ALERTS;0;Terms of use;1
TIPS_TEXT;0;Cooking videos and articles will soon be added!;0
TIPS_TITLES;0;News;0
TIPS_TITLES;1;Work in progress;0
TWITTER_ERRORS;0;Connection with Twitter failed.;1
UNITS_NAMES;0;kg;0
UNITS_NAMES;1;g;0
UNITS_NAMES;2;mg;0
UNITS_NAMES;3;l;0
UNITS_NAMES;4;dl;0
UNITS_NAMES;5;cl;0
UNITS_NAMES;6;ml;0
UNITS_NAMES;7;Tbsp;0
UNITS_NAMES;8;tsp;0
UNITS_NAMES;9;pc;0
UNITS_NAMES;10;-;0
URL_HASH_INDEX;0;demo;0
URL_HASH_INDEX;1;subscribe;0
URL_HASH_TABS;0;menu;0
URL_HASH_TABS;1;health;0
URL_HASH_TABS;2;tips;0
URL_HASH_TABS;3;social;0
URL_HASH_TABS;4;recipe;0
URL_HASH_TABS;5;recipe_new;0
URL_HASH_TABS;6;grocery;0
URL_HASH_TABS;7;article;0
URL_HASH_TABS;8;chef;0
URL_HASH_TABS;9;profile;0
URL_HASH_TABS;10;admin;0
URL_HASH_TABS;11;recipe_translate;0
URL_HASH_TABS;12;error_404;0
URL_KEYS;0;home;0
URL_KEYS;1;disconnect;0
URL_KEYS;2;try;0
USER_ACTIVITY_LAYING;0;4-6h;0
USER_ACTIVITY_LAYING;1;6-8h;0
USER_ACTIVITY_LAYING;2;> 8h;0
USER_ACTIVITY_LAZY;0;0-2h;0
USER_ACTIVITY_LAZY;1;2-4h;0
USER_ACTIVITY_LAZY;2;4-8h;0
USER_ACTIVITY_OCCUPATION;0;Clerk;0
USER_ACTIVITY_OCCUPATION;1;Student;0
USER_ACTIVITY_OCCUPATION;2;Agricultural worker;0
USER_ACTIVITY_OCCUPATION;3;Elite sportsman;0
USER_ACTIVITY_OCCUPATIONRATE;0;< 50%;0
USER_ACTIVITY_OCCUPATIONRATE;1;50-80%;0
USER_ACTIVITY_OCCUPATIONRATE;2;80-100%;0
USER_ACTIVITY_TRANSPORT;0;by bus;0
USER_ACTIVITY_TRANSPORT;1;by car;0
USER_ACTIVITY_TRANSPORT;2;by bike;0
USER_ACTIVITY_TRANSPORT;3;on foot;0
USER_ACTIVITY_WALK;0;10-30min;0
USER_ACTIVITY_WALK;1;30-60min;0
USER_ACTIVITY_WALK;2;>60min;0
USER_ALERTS;0;Your profile has been saved.;1
USER_ALERTS;1;Do you really want to delete your Kookiiz account?;1
USER_ALERTS;2;Welcome to Kookiiz trial version. In this mode, some of our great functionalities are not available.To activate all functionalities you need to sign in from the welcome page. It is 100% free !;1
USER_ERRORS;0;Failed to download user profile.;1
USER_ERRORS;1;Failed to retrieve information about selected user.;1
USER_ERRORS;2;Failed to add user as a partner.;1
USER_ERRORS;3;Failed to save user profile.;1
USER_GRADE_TEXT;0;Cookie;0
USER_GRADE_TEXT;1;Kookiiz point(s);0
USER_GRADE_TEXT;2;point;0
USER_GRADE_TEXT;3;points;0
USER_PROPERTIES;0;First name;0
USER_PROPERTIES;1;Last name;0
USER_PROPERTIES;2;Email address;0
USER_PROPERTIES;3;Password;0
USER_PROPERTIES;4;Password (confirmation);0
USER_PROPERTIES;5;Language;0
USER_PROPERTIES;6;Gender;0
USER_PROPERTIES;7;Birthday;0
USER_PROPERTIES;8;Avatar;0
USER_TEXT;0;Me;0
USER_TEXT;1;Guest;0
VARIOUS;0;Loading...;0
VARIOUS;1;By default;0
VARIOUS;2;name@domain.com;0
VARIOUS;3;the;0
VARIOUS;4;to;0
VARIOUS;5;Language;0
VARIOUS;6;minute(s);0
VARIOUS;7;min;0
VARIOUS;8;characters;0
VARIOUS;9;today;0
VARIOUS;10;maximum reached;0
VARIOUS;11;by;0
VARIOUS;12;me;0
VARIOUS;13;yes;0
VARIOUS;14;no;0
VARIOUS;15;high;0
VARIOUS;16;low;0
VARIOUS;17;Thank you;0
VARIOUS;18;Help;0
VARIOUS;19;no comment;0
VARIOUS;20;here;0
VARIOUS;21;error;0
VARIOUS;22;no error;0
VIDEOS_TITLES;0;Recipes & Menu;0
VIDEOS_TITLES;1;Shopping list;0
VIDEOS_TITLES;2;Shopping list sharing;0
VIDEOS_TITLES;3;Eat healthy;0
VIDEOS_TITLES;4;Customize your nutritional tracking;0
VIDEOS_TITLES;5;Cooking tips and tricks;0
VIDEOS_TITLES;6;Share with friends;0
VISITOR_NOTICES;0;Members can share their favorite recipes and tips, set up dinner invitations and invite their friends in a few clicks, discover and share with the community !;0
WELCOME_BUBBLES_ALERTS;0;No general help is available for this tab. Please click on the question mark located on every side panel to display specific help.;1
WELCOME_BUBBLES_TEXT;0;Your Kookiiz experience starts here ! Search for recipes by theme or criteria. Results will be displayed on the central area (click on the magnifying glass to start!).;0
WELCOME_BUBBLES_TEXT;1;Click on the green strip on the upper part of the recipe box and keep the mouse button down in order to drag the recipes on the slates and plan your menu!;0
WELCOME_BUBBLES_TEXT;2;You Kookiiz shopping list is automatically updated here. You can edit each item by hovering it.;0
WELCOME_BUBBLES_TEXT;3;"For a custom nutritional tracking, you can customize your profile on this panel. Click on ""my anatomy"" to display other parameters.";0
WELCOME_BUBBLES_TEXT;4;Track your nutrition here! This graph indicates the nutritional content of your menu day by day. Try to reach the green line of equilibrium !;0
WELCOME_BUBBLES_TEXT;5;"This panel indicates the average nutritive values for the selected period of the graph. Click on ""Essential values"" to display other nutriments.";0
WELCOME_BUBBLES_TEXT;6;"Click ""Add"" to search for your friends! Drag & drop recipes on your friends to share.";0
WELCOME_BUBBLES_TEXT;7;Share your status with your friends. You can share a recipe you liked/disliked or the one you are about to cook!;0
WELCOME_BUBBLES_TEXT;8;"Set-up your invitations here! Click on ""New"", then drag and drop your friends and recipes on the table to add them. It is as hard as it gets!";0
